total_cases,total_deaths,new_cases,new_deaths,new_cases_smoothed,new_deaths_smoothed
2210.0,23.0,0.0,0.0,4.14,0.0
2210.0,23.0,0.0,0.0,4.14,0.0
2210.0,23.0,0.0,0.0,4.14,0.0
2263.0,23.0,53.0,0.0,7.57,0.0
2263.0,23.0,0.0,0.0,7.57,0.0
2263.0,23.0,0.0,0.0,7.57,0.0
2263.0,23.0,0.0,0.0,7.57,0.0
2263.0,23.0,0.0,0.0,7.57,0.0
2263.0,23.0,0.0,0.0,7.57,0.0
2263.0,23.0,0.0,0.0,7.57,0.0
2293.0,23.0,30.0,0.0,4.29,0.0
2293.0,23.0,0.0,0.0,4.29,0.0
2293.0,23.0,0.0,0.0,4.29,0.0
2293.0,23.0,0.0,0.0,4.29,0.0
2293.0,23.0,0.0,0.0,4.29,0.0
2293.0,23.0,0.0,0.0,4.29,0.0
2293.0,23.0,0.0,0.0,4.29,0.0
2319.0,23.0,26.0,0.0,3.71,0.0
2319.0,23.0,0.0,0.0,3.71,0.0
2319.0,23.0,0.0,0.0,3.71,0.0
2319.0,23.0,0.0,0.0,3.71,0.0
2319.0,23.0,0.0,0.0,3.71,0.0
2319.0,23.0,0.0,0.0,3.71,0.0
2319.0,23.0,0.0,0.0,3.71,0.0
2332.0,23.0,13.0,0.0,1.86,0.0
2332.0,23.0,0.0,0.0,1.86,0.0
2332.0,23.0,0.0,0.0,1.86,0.0
2332.0,23.0,0.0,0.0,1.86,0.0
2332.0,23.0,0.0,0.0,1.86,0.0
2332.0,23.0,0.0,0.0,1.86,0.0
2332.0,23.0,0.0,0.0,1.86,0.0
2346.0,23.0,14.0,0.0,2.0,0.0
2346.0,23.0,0.0,0.0,2.0,0.0
2346.0,23.0,0.0,0.0,2.0,0.0
2346.0,23.0,0.0,0.0,2.0,0.0
2346.0,23.0,0.0,0.0,2.0,0.0
2346.0,23.0,0.0,0.0,2.0,0.0
2346.0,23.0,0.0,0.0,2.0,0.0
2355.0,23.0,9.0,0.0,1.29,0.0
2355.0,23.0,0.0,0.0,1.29,0.0
2355.0,23.0,0.0,0.0,1.29,0.0
2355.0,23.0,0.0,0.0,1.29,0.0
2355.0,23.0,0.0,0.0,1.29,0.0
2355.0,23.0,0.0,0.0,1.29,0.0
2355.0,23.0,0.0,0.0,1.29,0.0
2387.0,23.0,32.0,0.0,4.57,0.0
2387.0,23.0,0.0,0.0,4.57,0.0
2387.0,23.0,0.0,0.0,4.57,0.0
2387.0,23.0,0.0,0.0,4.57,0.0
2387.0,23.0,0.0,0.0,4.57,0.0
2387.0,23.0,0.0,0.0,4.57,0.0
2387.0,23.0,0.0,0.0,4.57,0.0
2403.0,23.0,16.0,0.0,2.29,0.0
2403.0,23.0,0.0,0.0,2.29,0.0
2403.0,23.0,0.0,0.0,2.29,0.0
2403.0,23.0,0.0,0.0,2.29,0.0
2403.0,23.0,0.0,0.0,2.29,0.0
2403.0,23.0,0.0,0.0,2.29,0.0
2403.0,23.0,0.0,0.0,2.29,0.0
2426.0,23.0,23.0,0.0,3.29,0.0
2426.0,23.0,0.0,0.0,3.29,0.0
2426.0,23.0,0.0,0.0,3.29,0.0
2426.0,23.0,0.0,0.0,3.29,0.0
2426.0,23.0,0.0,0.0,3.29,0.0
2426.0,23.0,0.0,0.0,3.29,0.0
2426.0,23.0,0.0,0.0,3.29,0.0
2469.0,25.0,43.0,2.0,6.14,0.29
2469.0,25.0,0.0,0.0,6.14,0.29
2469.0,25.0,0.0,0.0,6.14,0.29
2469.0,25.0,0.0,0.0,6.14,0.29
2469.0,25.0,0.0,0.0,6.14,0.29
2469.0,25.0,0.0,0.0,6.14,0.29
2469.0,25.0,0.0,0.0,6.14,0.29
2528.0,25.0,59.0,0.0,8.43,0.0
2528.0,25.0,0.0,0.0,8.43,0.0
2528.0,25.0,0.0,0.0,8.43,0.0
2528.0,25.0,0.0,0.0,8.43,0.0
2528.0,25.0,0.0,0.0,8.43,0.0
2528.0,25.0,0.0,0.0,8.43,0.0
2528.0,25.0,0.0,0.0,8.43,0.0
2629.0,25.0,101.0,0.0,14.43,0.0
2629.0,25.0,0.0,0.0,14.43,0.0
2629.0,25.0,0.0,0.0,14.43,0.0
2629.0,25.0,0.0,0.0,14.43,0.0
2629.0,25.0,0.0,0.0,14.43,0.0
2629.0,25.0,0.0,0.0,14.43,0.0
2629.0,25.0,0.0,0.0,14.43,0.0
2676.0,25.0,47.0,0.0,6.71,0.0
2676.0,25.0,0.0,0.0,6.71,0.0
2676.0,25.0,0.0,0.0,6.71,0.0
2676.0,25.0,0.0,0.0,6.71,0.0
2676.0,25.0,0.0,0.0,6.71,0.0
2676.0,25.0,0.0,0.0,6.71,0.0
2676.0,25.0,0.0,0.0,6.71,0.0
2749.0,25.0,73.0,0.0,10.43,0.0
2749.0,25.0,0.0,0.0,10.43,0.0
2749.0,25.0,0.0,0.0,10.43,0.0
2749.0,25.0,0.0,0.0,10.43,0.0
2749.0,25.0,0.0,0.0,10.43,0.0
2749.0,25.0,0.0,0.0,10.43,0.0
2749.0,25.0,0.0,0.0,10.43,0.0
2814.0,25.0,65.0,0.0,9.29,0.0
2814.0,25.0,0.0,0.0,9.29,0.0
2814.0,25.0,0.0,0.0,9.29,0.0
2814.0,25.0,0.0,0.0,9.29,0.0
2814.0,25.0,0.0,0.0,9.29,0.0
2814.0,25.0,0.0,0.0,9.29,0.0
2814.0,25.0,0.0,0.0,9.29,0.0
2876.0,25.0,62.0,0.0,8.86,0.0
2876.0,25.0,0.0,0.0,8.86,0.0
2876.0,25.0,0.0,0.0,8.86,0.0
2876.0,25.0,0.0,0.0,8.86,0.0
2876.0,25.0,0.0,0.0,8.86,0.0
2876.0,25.0,0.0,0.0,8.86,0.0
2876.0,25.0,0.0,0.0,8.86,0.0
2948.0,26.0,72.0,1.0,10.29,0.14
2948.0,26.0,0.0,0.0,10.29,0.14
2948.0,26.0,0.0,0.0,10.29,0.14
2948.0,26.0,0.0,0.0,10.29,0.14
2948.0,26.0,0.0,0.0,10.29,0.14
2948.0,26.0,0.0,0.0,10.29,0.14
2948.0,26.0,0.0,0.0,10.29,0.14
3001.0,26.0,53.0,0.0,7.57,0.0
3001.0,26.0,0.0,0.0,7.57,0.0
3001.0,26.0,0.0,0.0,7.57,0.0
3001.0,26.0,0.0,0.0,7.57,0.0
3001.0,26.0,0.0,0.0,7.57,0.0
3001.0,26.0,0.0,0.0,7.57,0.0
3001.0,26.0,0.0,0.0,7.57,0.0
3057.0,26.0,56.0,0.0,8.0,0.0
3057.0,26.0,0.0,0.0,8.0,0.0
3057.0,26.0,0.0,0.0,8.0,0.0
3057.0,26.0,0.0,0.0,8.0,0.0
3057.0,26.0,0.0,0.0,8.0,0.0
3057.0,26.0,0.0,0.0,8.0,0.0
3057.0,26.0,0.0,0.0,8.0,0.0
3128.0,26.0,71.0,0.0,10.14,0.0
3128.0,26.0,0.0,0.0,10.14,0.0
3128.0,26.0,0.0,0.0,10.14,0.0
3128.0,26.0,0.0,0.0,10.14,0.0
3128.0,26.0,0.0,0.0,10.14,0.0
3128.0,26.0,0.0,0.0,10.14,0.0
3128.0,26.0,0.0,0.0,10.14,0.0
3191.0,26.0,63.0,0.0,9.0,0.0
3191.0,26.0,0.0,0.0,9.0,0.0
3191.0,26.0,0.0,0.0,9.0,0.0
3191.0,26.0,0.0,0.0,9.0,0.0
3191.0,26.0,0.0,0.0,9.0,0.0
3191.0,26.0,0.0,0.0,9.0,0.0
3191.0,26.0,0.0,0.0,9.0,0.0
3270.0,27.0,79.0,1.0,11.29,0.14
3270.0,27.0,0.0,0.0,11.29,0.14
3270.0,27.0,0.0,0.0,11.29,0.14
3270.0,27.0,0.0,0.0,11.29,0.14
3270.0,27.0,0.0,0.0,11.29,0.14
3270.0,27.0,0.0,0.0,11.29,0.14
3270.0,27.0,0.0,0.0,11.29,0.14
3355.0,28.0,85.0,1.0,12.14,0.14
3355.0,28.0,0.0,0.0,12.14,0.14
3355.0,28.0,0.0,0.0,12.14,0.14
3355.0,28.0,0.0,0.0,12.14,0.14
3355.0,28.0,0.0,0.0,12.14,0.14
3355.0,28.0,0.0,0.0,12.14,0.14
3355.0,28.0,0.0,0.0,12.14,0.14
3433.0,29.0,78.0,1.0,11.14,0.14
3433.0,29.0,0.0,0.0,11.14,0.14
3433.0,29.0,0.0,0.0,11.14,0.14
3433.0,29.0,0.0,0.0,11.14,0.14
3433.0,29.0,0.0,0.0,11.14,0.14
3433.0,29.0,0.0,0.0,11.14,0.14
3433.0,29.0,0.0,0.0,11.14,0.14
3514.0,30.0,81.0,1.0,11.57,0.14
3514.0,30.0,0.0,0.0,11.57,0.14
3514.0,30.0,0.0,0.0,11.57,0.14
3514.0,30.0,0.0,0.0,11.57,0.14
3514.0,30.0,0.0,0.0,11.57,0.14
3514.0,30.0,0.0,0.0,11.57,0.14
3514.0,30.0,0.0,0.0,11.57,0.14
3699.0,30.0,185.0,0.0,26.43,0.0
3699.0,30.0,0.0,0.0,26.43,0.0
3699.0,30.0,0.0,0.0,26.43,0.0
3699.0,30.0,0.0,0.0,26.43,0.0
3699.0,30.0,0.0,0.0,26.43,0.0
3699.0,30.0,0.0,0.0,26.43,0.0
3699.0,30.0,0.0,0.0,26.43,0.0
3860.0,31.0,161.0,1.0,23.0,0.14
3860.0,31.0,0.0,0.0,23.0,0.14
3860.0,31.0,0.0,0.0,23.0,0.14
3860.0,31.0,0.0,0.0,23.0,0.14
3860.0,31.0,0.0,0.0,23.0,0.14
3860.0,31.0,0.0,0.0,23.0,0.14
3860.0,31.0,0.0,0.0,23.0,0.14
4017.0,33.0,157.0,2.0,22.43,0.29
4017.0,33.0,0.0,0.0,22.43,0.29
4017.0,33.0,0.0,0.0,22.43,0.29
4017.0,33.0,0.0,0.0,22.43,0.29
4017.0,33.0,0.0,0.0,22.43,0.29
4017.0,33.0,0.0,0.0,22.43,0.29
4017.0,33.0,0.0,0.0,22.43,0.29
4137.0,35.0,120.0,2.0,17.14,0.29
4137.0,35.0,0.0,0.0,17.14,0.29
4137.0,35.0,0.0,0.0,17.14,0.29
4137.0,35.0,0.0,0.0,17.14,0.29
4137.0,35.0,0.0,0.0,17.14,0.29
4137.0,35.0,0.0,0.0,17.14,0.29
4137.0,35.0,0.0,0.0,17.14,0.29
4252.0,36.0,115.0,1.0,16.43,0.14
4252.0,36.0,0.0,0.0,16.43,0.14
4252.0,36.0,0.0,0.0,16.43,0.14
4252.0,36.0,0.0,0.0,16.43,0.14
4252.0,36.0,0.0,0.0,16.43,0.14
4252.0,36.0,0.0,0.0,16.43,0.14
4252.0,36.0,0.0,0.0,16.43,0.14
4420.0,38.0,168.0,2.0,24.0,0.29
4420.0,38.0,0.0,0.0,24.0,0.29
4420.0,38.0,0.0,0.0,24.0,0.29
4420.0,38.0,0.0,0.0,24.0,0.29
4420.0,38.0,0.0,0.0,24.0,0.29
4420.0,38.0,0.0,0.0,24.0,0.29
4420.0,38.0,0.0,0.0,24.0,0.29
4624.0,40.0,204.0,2.0,29.14,0.29
4624.0,40.0,0.0,0.0,29.14,0.29
4624.0,40.0,0.0,0.0,29.14,0.29
4624.0,40.0,0.0,0.0,29.14,0.29
4624.0,40.0,0.0,0.0,29.14,0.29
4624.0,40.0,0.0,0.0,29.14,0.29
4624.0,40.0,0.0,0.0,29.14,0.29
4759.0,41.0,135.0,1.0,19.29,0.14
4759.0,41.0,0.0,0.0,19.29,0.14
4759.0,41.0,0.0,0.0,19.29,0.14
4759.0,41.0,0.0,0.0,19.29,0.14
4759.0,41.0,0.0,0.0,19.29,0.14
4759.0,41.0,0.0,0.0,19.29,0.14
4759.0,41.0,0.0,0.0,19.29,0.14
4908.0,42.0,149.0,1.0,21.29,0.14
4908.0,42.0,0.0,0.0,21.29,0.14
4908.0,42.0,0.0,0.0,21.29,0.14
4908.0,42.0,0.0,0.0,21.29,0.14
4908.0,42.0,0.0,0.0,21.29,0.14
4908.0,42.0,0.0,0.0,21.29,0.14
4908.0,42.0,0.0,0.0,21.29,0.14
5064.0,42.0,156.0,0.0,22.29,0.0
5064.0,42.0,0.0,0.0,22.29,0.0
5064.0,42.0,0.0,0.0,22.29,0.0
5064.0,42.0,0.0,0.0,22.29,0.0
5064.0,42.0,0.0,0.0,22.29,0.0
5064.0,42.0,0.0,0.0,22.29,0.0
5064.0,42.0,0.0,0.0,22.29,0.0
5238.0,42.0,174.0,0.0,24.86,0.0
5238.0,42.0,0.0,0.0,24.86,0.0
5238.0,42.0,0.0,0.0,24.86,0.0
5238.0,42.0,0.0,0.0,24.86,0.0
5238.0,42.0,0.0,0.0,24.86,0.0
5238.0,42.0,0.0,0.0,24.86,0.0
5238.0,42.0,0.0,0.0,24.86,0.0
5469.0,44.0,231.0,2.0,33.0,0.29
5469.0,44.0,0.0,0.0,33.0,0.29
5469.0,44.0,0.0,0.0,33.0,0.29
5469.0,44.0,0.0,0.0,33.0,0.29
5469.0,44.0,0.0,0.0,33.0,0.29
5469.0,44.0,0.0,0.0,33.0,0.29
5469.0,44.0,0.0,0.0,33.0,0.29
5687.0,48.0,218.0,4.0,31.14,0.57
5687.0,48.0,0.0,0.0,31.14,0.57
5687.0,48.0,0.0,0.0,31.14,0.57
5687.0,48.0,0.0,0.0,31.14,0.57
5687.0,48.0,0.0,0.0,31.14,0.57
5687.0,48.0,0.0,0.0,31.14,0.57
5687.0,48.0,0.0,0.0,31.14,0.57
5781.0,48.0,94.0,0.0,13.43,0.0
5781.0,48.0,0.0,0.0,13.43,0.0
5781.0,48.0,0.0,0.0,13.43,0.0
5781.0,48.0,0.0,0.0,13.43,0.0
5781.0,48.0,0.0,0.0,13.43,0.0
5781.0,48.0,0.0,0.0,13.43,0.0
5781.0,48.0,0.0,0.0,13.43,0.0
5865.0,48.0,84.0,0.0,12.0,0.0
5865.0,48.0,0.0,0.0,12.0,0.0
5865.0,48.0,0.0,0.0,12.0,0.0
5865.0,48.0,0.0,0.0,12.0,0.0
5865.0,48.0,0.0,0.0,12.0,0.0
5865.0,48.0,0.0,0.0,12.0,0.0
5865.0,48.0,0.0,0.0,12.0,0.0
5937.0,48.0,72.0,0.0,10.29,0.0
5937.0,48.0,0.0,0.0,10.29,0.0
5937.0,48.0,0.0,0.0,10.29,0.0
5938.0,48.0,1.0,0.0,10.43,0.0
2.0,0.0,2.0,0.0,0.29,0.0
3.0,0.0,1.0,0.0,0.43,0.0
3.0,0.0,0.0,0.0,0.43,0.0
3.0,0.0,0.0,0.0,0.43,0.0
3.0,0.0,0.0,0.0,0.43,0.0
3.0,0.0,0.0,0.0,0.43,0.0
3.0,0.0,0.0,0.0,0.43,0.0
3.0,0.0,0.0,0.0,0.14,0.0
3.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,1.0,0.0,0.14,0.0
4.0,0.0,0.0,0.0,0.14,0.0
4.0,0.0,0.0,0.0,0.14,0.0
4.0,0.0,0.0,0.0,0.14,0.0
4.0,0.0,0.0,0.0,0.14,0.0
4.0,0.0,0.0,0.0,0.14,0.0
4.0,0.0,0.0,0.0,0.14,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0
