FECHA_CORTE;ANIO;NOM_MES;TOTAL_PAGANTES;TOTAL_NOPAGANTES;TOTAL
20250123;2015;Octubre;4,700;0;4,700
20250123;2015;Noviembre;104;0;104
20250123;2015;Noviembre;4,598;0;4,598
20250123;2015;Noviembre;4,702;0;4,702
20250123;2015;Diciembre;57;0;57
20250123;2015;Diciembre;4,405;0;4,405
20250123;2015;Diciembre;4,462;0;4,462
20250123;2015;Enero;0;0;0
20250123;2015;Enero;3;0;3
20250123;2015;Enero;3;0;3
20250123;2015;Febrero;0;0;0
20250123;2015;Febrero;0;0;0
20250123;2015;Febrero;0;0;0
20250123;2015;Marzo;3;0;3
20250123;2015;Marzo;75;0;75
20250123;2015;Marzo;78;0;78
20250123;2015;Abril;6;0;6
20250123;2015;Abril;78;0;78
20250123;2015;Abril;84;0;84
20250123;2015;Mayo;8;0;8
20250123;2015;Mayo;107;0;107
20250123;2015;Mayo;115;0;115
20250123;2015;Junio;0;0;0
20250123;2015;Junio;0;0;0
20250123;2015;Junio;0;0;0
20250123;2015;Julio;0;0;0
20250123;2015;Julio;64;0;64
20250123;2015;Julio;64;0;64
20250123;2015;Agosto;2;0;2
20250123;2015;Agosto;61;0;61
20250123;2015;Agosto;63;0;63
20250123;2015;Setiembre;0;0;0
20250123;2015;Setiembre;47;0;47
20250123;2015;Setiembre;47;0;47
20250123;2015;Octubre;0;0;0
20250123;2015;Octubre;38;0;38
20250123;2015;Octubre;38;0;38
20250123;2015;Noviembre;0;0;0
20250123;2015;Noviembre;59;0;59
20250123;2015;Noviembre;59;0;59
20250123;2015;Diciembre;5;0;5
20250123;2015;Diciembre;30;0;30
20250123;2015;Diciembre;35;0;35
20250123;2015;Enero;7;0;7
20250123;2015;Enero;906;0;906
20250123;2015;Enero;913;0;913
20250123;2015;Febrero;0;0;0
20250123;2015;Febrero;0;0;0
20250123;2015;Febrero;0;0;0
20250123;2015;Marzo;2;0;2
20250123;2015;Marzo;996;0;996
20250123;2015;Marzo;998;0;998
20250123;2015;Abril;9;0;9
20250123;2015;Abril;853;0;853
20250123;2015;Abril;862;0;862
20250123;2015;Mayo;2;0;2
20250123;2015;Mayo;821;0;821
20250123;2015;Mayo;823;0;823
20250123;2015;Junio;4;0;4
20250123;2015;Junio;754;1;755
20250123;2015;Junio;758;1;759
20250123;2015;Julio;11;59;70
20250123;2015;Julio;1,009;0;1,009
20250123;2015;Julio;1,020;59;1,079
20250123;2015;Agosto;24;0;24
20250123;2015;Agosto;909;0;909
20250123;2015;Agosto;933;0;933
20250123;2015;Setiembre;7;0;7
20250123;2015;Setiembre;905;0;905
20250123;2015;Setiembre;912;0;912
20250123;2015;Octubre;0;0;0
20250123;2015;Octubre;823;0;823
20250123;2015;Octubre;823;0;823
20250123;2015;Noviembre;6;0;6
20250123;2015;Noviembre;827;0;827
20250123;2015;Noviembre;833;0;833
20250123;2015;Diciembre;8;0;8
20250123;2015;Diciembre;990;0;990
20250123;2015;Diciembre;998;0;998
20250123;2015;Enero;280;450;730
20250123;2015;Enero;4,688;0;4,688
20250123;2015;Enero;4,968;450;5,418
20250123;2015;Febrero;290;395;685
20250123;2015;Febrero;3,733;0;3,733
20250123;2015;Febrero;4,023;395;4,418
20250123;2015;Marzo;279;331;610
20250123;2015;Marzo;6,097;0;6,097
20250123;2015;Marzo;6,376;331;6,707
20250123;2015;Abril;207;205;412
20250123;2015;Abril;7,947;0;7,947
20250123;2015;Abril;8,154;205;8,359
20250123;2015;Mayo;145;283;428
20250123;2015;Mayo;9,662;0;9,662
20250123;2015;Mayo;9,807;283;10,090
20250123;2015;Junio;143;217;360
20250123;2015;Junio;8,027;0;8,027
20250123;2015;Junio;8,170;217;8,387
20250123;2015;Julio;168;302;470
20250123;2015;Julio;9,710;0;9,710
20250123;2015;Julio;9,878;302;10,180
20250123;2015;Agosto;66;348;414
20250123;2015;Agosto;11,307;0;11,307
20250123;2015;Agosto;11,373;348;11,721
20250123;2015;Setiembre;76;249;325
20250123;2015;Setiembre;10,240;0;10,240
20250123;2015;Setiembre;10,316;249;10,565
20250123;2015;Octubre;48;235;283
20250123;2015;Octubre;10,254;0;10,254
20250123;2015;Octubre;10,302;235;10,537
20250123;2015;Noviembre;37;658;695
20250123;2015;Noviembre;8,738;0;8,738
20250123;2015;Noviembre;8,775;658;9,433
20250123;2015;Diciembre;41;382;423
20250123;2015;Diciembre;3,427;0;3,427
20250123;2015;Diciembre;3,468;382;3,850
20250123;2015;Enero;5,200;0;5,200
20250123;2015;Enero;8,539;0;8,539
20250123;2015;Enero;13,739;0;13,739
20250123;2015;Febrero;3,129;1,164;4,293
20250123;2015;Febrero;6,857;23;6,880
20250123;2015;Febrero;9,986;1,187;11,173
20250123;2015;Marzo;2,727;819;3,546
20250123;2015;Marzo;14,625;103;14,728
20250123;2015;Marzo;17,352;922;18,274
20250123;2015;Abril;3,976;1,095;5,071
20250123;2015;Abril;14,995;0;14,995
20250123;2015;Abril;18,971;1,095;20,066
20250123;2015;Mayo;4,103;924;5,027
20250123;2015;Mayo;16,510;0;16,510
20250123;2015;Mayo;20,613;924;21,537
20250123;2015;Junio;4,980;0;4,980
20250123;2015;Junio;13,822;0;13,822
20250123;2015;Junio;18,802;0;18,802
20250123;2015;Julio;11,617;0;11,617
20250123;2015;Julio;24,308;0;24,308
20250123;2015;Julio;35,925;0;35,925
20250123;2015;Agosto;13,016;0;13,016
20250123;2015;Agosto;21,961;0;21,961
20250123;2015;Agosto;34,977;0;34,977
20250123;2015;Setiembre;8,793;0;8,793
20250123;2015;Setiembre;18,262;0;18,262
20250123;2015;Setiembre;27,055;0;27,055
20250123;2015;Octubre;12,066;0;12,066
20250123;2015;Octubre;16,439;0;16,439
20250123;2015;Octubre;28,505;0;28,505
20250123;2015;Noviembre;7,396;0;7,396
20250123;2015;Noviembre;10,773;0;10,773
20250123;2015;Noviembre;18,169;0;18,169
20250123;2015;Diciembre;6,347;0;6,347
20250123;2015;Diciembre;10,886;0;10,886
20250123;2015;Diciembre;17,233;0;17,233
20250123;2015;Enero;2,494;2,205;4,699
20250123;2015;Enero;1,836;64;1,900
20250123;2015;Enero;4,330;2,269;6,599
20250123;2015;Febrero;727;1,986;2,713
20250123;2015;Febrero;1,048;33;1,081
20250123;2015;Febrero;1,775;2,019;3,794
20250123;2015;Marzo;1,268;1,298;2,566
20250123;2015;Marzo;1,459;53;1,512
20250123;2015;Marzo;2,727;1,351;4,078
20250123;2015;Abril;1,137;1,010;2,147
20250123;2015;Abril;2,015;100;2,115
20250123;2015;Abril;3,152;1,110;4,262
