NOM_DPTO;COD_DPTO;NOM_MUSEO;TOTAL_NOPAGANTES;TOTAL_PAGANTES;TOTAL
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;174;174
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;11,545;11,545
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;5,198;5,198
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;135;135
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;5,333;5,333
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;31;31
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;1;1
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;32;32
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;58;58
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;0;0
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;58;58
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;14;14
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;1;1
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;15;15
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;47;47
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;0;0
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;47;47
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;84;84
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;0;0
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;84;84
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;146;146
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;22;22
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;168;168
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;106;106
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;0;0
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;106;106
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;123;123
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;66;66
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;189;189
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;259;259
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;22;22
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;281;281
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;96;96
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;20;20
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;116;116
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;108;108
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;0;0
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;108;108
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;53;53
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;5;5
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;58;58
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);4;6,095;6,099
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;5,663;5,663
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);4;11,758;11,762
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);36;6,528;6,564
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);1;5,027;5,028
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);37;11,555;11,592
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);131;6,763;6,894
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);9;4,727;4,736
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);140;11,490;11,630
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);5;7,338;7,343
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);1;4,748;4,749
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);6;12,086;12,092
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);76;7,106;7,182
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;4,861;4,861
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);76;11,967;12,043
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);236;7,302;7,538
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;4,932;4,932
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);236;12,234;12,470
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);200;7,136;7,336
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;4,899;4,899
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);200;12,035;12,235
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);107;7,030;7,137
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;4,713;4,713
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);107;11,743;11,850
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);10;7,157;7,167
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;4,863;4,863
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);10;12,020;12,030
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);2;6,893;6,895
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;4,790;4,790
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);2;11,683;11,685
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);28;6,096;6,124
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;4,325;4,325
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);28;10,421;10,449
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;318;318
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;376;376
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;694;694
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;83;83
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;66;66
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;149;149
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;175;175
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;84;84
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;259;259
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);3;128;131
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;65;65
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);3;193;196
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;146;146
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;85;85
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;231;231
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);7;266;273
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;146;146
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);7;412;419
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;138;138
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;65;65
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;203;203
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;96;96
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;50;50
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;146;146
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);2;103;105
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;44;44
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);2;147;149
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);35;50;85
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;27;27
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);35;77;112
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;41;41
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;21;21
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;62;62
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;9;9
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;678;678
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;687;687
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;28;28
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;974;974
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;1,002;1,002
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;36;36
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;946;946
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;982;982
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;75;75
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;949;949
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;1,024;1,024
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);8;22;30
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;654;654
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);8;676;684
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);8;26;34
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;696;696
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);8;722;730
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;39;39
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;902;902
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;941;941
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;24;24
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;740;740
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;764;764
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;103;103
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;1,085;1,085
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;1,188;1,188
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);34;74;108
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;1,030;1,030
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);34;1,104;1,138
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);5;32;37
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;758;758
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);5;790;795
Cusco;8;Monumento Arqueologico de Raqchi;451;156;607
Cusco;8;Monumento Arqueologico de Raqchi;56;4,486;4,542
Cusco;8;Monumento Arqueologico de Raqchi;507;4,642;5,149
Cusco;8;Monumento Arqueologico de Raqchi;442;101;543
Cusco;8;Monumento Arqueologico de Raqchi;28;3,683;3,711
Cusco;8;Monumento Arqueologico de Raqchi;470;3,784;4,254
Cusco;8;Monumento Arqueologico de Raqchi;582;75;657
Cusco;8;Monumento Arqueologico de Raqchi;19;5,964;5,983
Cusco;8;Monumento Arqueologico de Raqchi;601;6,039;6,640
Cusco;8;Monumento Arqueologico de Raqchi;359;127;486
Cusco;8;Monumento Arqueologico de Raqchi;70;6,349;6,419
Cusco;8;Monumento Arqueologico de Raqchi;429;6,476;6,905
Cusco;8;Monumento Arqueologico de Raqchi;217;75;292
Cusco;8;Monumento Arqueologico de Raqchi;41;6,216;6,257
Cusco;8;Monumento Arqueologico de Raqchi;258;6,291;6,549
Cusco;8;Monumento Arqueologico de Raqchi;130;147;277
Cusco;8;Monumento Arqueologico de Raqchi;49;5,689;5,738
Cusco;8;Monumento Arqueologico de Raqchi;179;5,836;6,015
Cusco;8;Monumento Arqueologico de Raqchi;416;102;518
Cusco;8;Monumento Arqueologico de Raqchi;181;7,816;7,997
Cusco;8;Monumento Arqueologico de Raqchi;597;7,918;8,515
Cusco;8;Monumento Arqueologico de Raqchi;344;115;459
Cusco;8;Monumento Arqueologico de Raqchi;212;11,564;11,776
Cusco;8;Monumento Arqueologico de Raqchi;556;11,679;12,235
Cusco;8;Monumento Arqueologico de Raqchi;1,949;167;2,116
Cusco;8;Monumento Arqueologico de Raqchi;47;8,013;8,060
Cusco;8;Monumento Arqueologico de Raqchi;1,996;8,180;10,176
Cusco;8;Monumento Arqueologico de Raqchi;907;70;977
Cusco;8;Monumento Arqueologico de Raqchi;39;7,775;7,814
Cusco;8;Monumento Arqueologico de Raqchi;946;7,845;8,791
Cusco;8;Monumento Arqueologico de Raqchi;1,081;83;1,164
Cusco;8;Monumento Arqueologico de Raqchi;46;8,826;8,872
Cusco;8;Monumento Arqueologico de Raqchi;1,127;8,909;10,036
Cusco;8;Monumento Arqueologico de Raqchi;878;149;1,027
Cusco;8;Monumento Arqueologico de Raqchi;53;3,572;3,625
Cusco;8;Monumento Arqueologico de Raqchi;931;3,721;4,652
Cusco;8;Monumento Arqueologico de Moray;765;448;1,213
Cusco;8;Monumento Arqueologico de Moray;0;2,042;2,042
Cusco;8;Monumento Arqueologico de Moray;765;2,490;3,255
Cusco;8;Monumento Arqueologico de Moray;741;259;1,000
Cusco;8;Monumento Arqueologico de Moray;0;1,458;1,458
Cusco;8;Monumento Arqueologico de Moray;741;1,717;2,458
Cusco;8;Monumento Arqueologico de Moray;609;312;921
Cusco;8;Monumento Arqueologico de Moray;0;2,039;2,039
Cusco;8;Monumento Arqueologico de Moray;609;2,351;2,960
Cusco;8;Monumento Arqueologico de Moray;688;437;1,125
Cusco;8;Monumento Arqueologico de Moray;0;2,942;2,942
Cusco;8;Monumento Arqueologico de Moray;688;3,379;4,067
Cusco;8;Monumento Arqueologico de Moray;674;350;1,024
Cusco;8;Monumento Arqueologico de Moray;0;3,632;3,632
Cusco;8;Monumento Arqueologico de Moray;674;3,982;4,656
Cusco;8;Monumento Arqueologico de Moray;1,206;394;1,600
Cusco;8;Monumento Arqueologico de Moray;11;3,522;3,533
Cusco;8;Monumento Arqueologico de Moray;1,217;3,916;5,133
Cusco;8;Monumento Arqueologico de Moray;1,193;696;1,889
Cusco;8;Monumento Arqueologico de Moray;39;5,630;5,669
Cusco;8;Monumento Arqueologico de Moray;1,232;6,326;7,558
Cusco;8;Monumento Arqueologico de Moray;3,401;1,067;4,468
Cusco;8;Monumento Arqueologico de Moray;11;6,086;6,097
Cusco;8;Monumento Arqueologico de Moray;3,412;7,153;10,565
Cusco;8;Monumento Arqueologico de Moray;2,172;716;2,888
Cusco;8;Monumento Arqueologico de Moray;6;4,003;4,009
Cusco;8;Monumento Arqueologico de Moray;2,178;4,719;6,897
Cusco;8;Monumento Arqueologico de Moray;3,833;844;4,677
Cusco;8;Monumento Arqueologico de Moray;3;3,841;3,844
Cusco;8;Monumento Arqueologico de Moray;3,836;4,685;8,521
Cusco;8;Monumento Arqueologico de Moray;1,067;662;1,729
Cusco;8;Monumento Arqueologico de Moray;6;2,893;2,899
Cusco;8;Monumento Arqueologico de Moray;1,073;3,555;4,628
Cusco;8;Monumento Arqueologico de Moray;862;426;1,288
Cusco;8;Monumento Arqueologico de Moray;0;2,199;2,199
Cusco;8;Monumento Arqueologico de Moray;862;2,625;3,487
Cusco;8;Parque Arqueologico Tipon;394;888;1,282
Cusco;8;Parque Arqueologico Tipon;2;1,520;1,522
Cusco;8;Parque Arqueologico Tipon;396;2,408;2,804
Cusco;8;Parque Arqueologico Tipon;609;694;1,303
Cusco;8;Parque Arqueologico Tipon;5;1,177;1,182
Cusco;8;Parque Arqueologico Tipon;614;1,871;2,485
Cusco;8;Parque Arqueologico Tipon;291;454;745
Cusco;8;Parque Arqueologico Tipon;8;979;987
Cusco;8;Parque Arqueologico Tipon;299;1,433;1,732
Cusco;8;Parque Arqueologico Tipon;359;631;990
Cusco;8;Parque Arqueologico Tipon;7;1,557;1,564
Cusco;8;Parque Arqueologico Tipon;366;2,188;2,554
Cusco;8;Parque Arqueologico Tipon;1,346;923;2,269
Cusco;8;Parque Arqueologico Tipon;4;1,325;1,329
Cusco;8;Parque Arqueologico Tipon;1,350;2,248;3,598
Cusco;8;Parque Arqueologico Tipon;1,047;833;1,880
Cusco;8;Parque Arqueologico Tipon;38;1,438;1,476
Cusco;8;Parque Arqueologico Tipon;1,085;2,271;3,356
Cusco;8;Parque Arqueologico Tipon;792;954;1,746
Cusco;8;Parque Arqueologico Tipon;29;2,842;2,871
Cusco;8;Parque Arqueologico Tipon;821;3,796;4,617
Cusco;8;Parque Arqueologico Tipon;1,258;1,658;2,916
Cusco;8;Parque Arqueologico Tipon;21;2,330;2,351
Cusco;8;Parque Arqueologico Tipon;1,279;3,988;5,267
Cusco;8;Parque Arqueologico Tipon;4,438;1,192;5,630
Cusco;8;Parque Arqueologico Tipon;10;1,451;1,461
Cusco;8;Parque Arqueologico Tipon;4,448;2,643;7,091
Cusco;8;Parque Arqueologico Tipon;1,551;3,814;5,365
Cusco;8;Parque Arqueologico Tipon;29;1,454;1,483
Cusco;8;Parque Arqueologico Tipon;1,580;5,268;6,848
Cusco;8;Parque Arqueologico Tipon;1,262;2,302;3,564
Cusco;8;Parque Arqueologico Tipon;5;792;797
Cusco;8;Parque Arqueologico Tipon;1,267;3,094;4,361
Cusco;8;Parque Arqueologico Tipon;964;970;1,934
Cusco;8;Parque Arqueologico Tipon;14;805;819
Cusco;8;Parque Arqueologico Tipon;978;1,775;2,753
Cusco;8;Monumento Arqueologico de Tarawasi;4;2;6
Cusco;8;Monumento Arqueologico de Tarawasi;0;15;15
Cusco;8;Monumento Arqueologico de Tarawasi;4;17;21
Cusco;8;Monumento Arqueologico de Tarawasi;6;2;8
Cusco;8;Monumento Arqueologico de Tarawasi;0;12;12
Cusco;8;Monumento Arqueologico de Tarawasi;6;14;20
Cusco;8;Monumento Arqueologico de Tarawasi;36;2;38
Cusco;8;Monumento Arqueologico de Tarawasi;0;20;20
Cusco;8;Monumento Arqueologico de Tarawasi;36;22;58
Cusco;8;Monumento Arqueologico de Tarawasi;1;8;9
Cusco;8;Monumento Arqueologico de Tarawasi;0;65;65
Cusco;8;Monumento Arqueologico de Tarawasi;1;73;74
Cusco;8;Monumento Arqueologico de Tarawasi;7;17;24
Cusco;8;Monumento Arqueologico de Tarawasi;0;89;89
Cusco;8;Monumento Arqueologico de Tarawasi;7;106;113
Cusco;8;Monumento Arqueologico de Tarawasi;70;12;82
Cusco;8;Monumento Arqueologico de Tarawasi;0;81;81
Cusco;8;Monumento Arqueologico de Tarawasi;70;93;163
Cusco;8;Monumento Arqueologico de Tarawasi;0;20;20
Cusco;8;Monumento Arqueologico de Tarawasi;0;134;134
Cusco;8;Monumento Arqueologico de Tarawasi;0;154;154
Cusco;8;Monumento Arqueologico de Tarawasi;0;6;6
Cusco;8;Monumento Arqueologico de Tarawasi;0;151;151
Cusco;8;Monumento Arqueologico de Tarawasi;0;157;157
Cusco;8;Monumento Arqueologico de Tarawasi;0;7;7
Cusco;8;Monumento Arqueologico de Tarawasi;0;103;103
Cusco;8;Monumento Arqueologico de Tarawasi;0;110;110
Cusco;8;Monumento Arqueologico de Tarawasi;0;15;15
Cusco;8;Monumento Arqueologico de Tarawasi;0;130;130
Cusco;8;Monumento Arqueologico de Tarawasi;0;145;145
Cusco;8;Monumento Arqueologico de Tarawasi;0;2;2
Cusco;8;Monumento Arqueologico de Tarawasi;0;34;34
Cusco;8;Monumento Arqueologico de Tarawasi;0;36;36
Cusco;8;Monumento Arqueologico de Tarawasi;8;3;11
Cusco;8;Monumento Arqueologico de Tarawasi;0;94;94
Cusco;8;Monumento Arqueologico de Tarawasi;8;97;105
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);9;55;64
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;75;75
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);9;130;139
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);49;68;117
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;58;58
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);49;126;175
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);125;94;219
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;122;122
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);125;216;341
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);38;399;437
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;195;195
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);38;594;632
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);39;235;274
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;214;214
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);39;449;488
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);329;436;765
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;375;375
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);329;811;1,140
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);99;503;602
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;679;679
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);99;1,182;1,281
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);183;653;836
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;699;699
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);183;1,352;1,535
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);142;336;478
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;384;384
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);142;720;862
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);150;398;548
