profundidad,tipomagnitud,id_pdf_tematico,intensidad,referencia3,createdAt,latitud,reporte_acelerometrico_pdf,longitud,hora_utc,hora_local,mapa,idlistasismos,publicado,referencia,updatedAt,referencia2,informe,codigo,numero_reporte,magnitud,fecha_utc,fecha_local
42,,0,"IV Marcona, Nazca",,2021-09-01T10:52:12.000Z,-15.0621,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210034_20210120_225913.pdf,-75.6662,1970-01-01T22:59:13.000Z,1970-01-01T17:59:13.000Z,,6711,1,"63 Km al Oeste - NO de San Juan de Marcona, Nazca - Ica",2021-01-20T21:43:51.000Z,,,2021-0034,34,5.1,2021-01-20T00:00:00.000Z,2021-01-20T00:00:00.000Z
23,,0,"V Marcona, Nasca",,2021-09-01T10:52:12.000Z,-15.1073,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210035_20210120_230915.pdf,-75.79,1970-01-01T23:09:15.000Z,1970-01-01T18:09:15.000Z,,6712,1,"73 km al Oeste-NO de San Juan de Marcona, Nasca - Ica",2021-01-20T21:59:44.000Z,,,2021-0035,35,5.5,2021-01-20T00:00:00.000Z,2021-01-20T00:00:00.000Z
32,,0,"IV Marcona, Nasca",,2021-09-01T11:05:57.000Z,-14.9737,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210036_20210121_002747.pdf,-75.5767,1970-01-01T00:27:47.000Z,1970-01-01T19:27:47.000Z,,6713,1,"62 Km al Nor-Oeste de San Juan de Marcona, Nasca - Ica",2021-01-20T22:03:24.000Z,,,2021-0036,36,5.2,2021-01-21T00:00:00.000Z,2021-01-20T00:00:00.000Z
73,,0,III Zarumilla,,2021-09-01T10:52:12.000Z,-2.2996,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210037_20210121_101532.pdf,-79.701,1970-01-01T10:15:32.000Z,1970-01-01T05:15:32.000Z,,6714,1,"148 km al Norte-NE de Zarumilla, Zarumilla - Tumbes",2021-01-21T06:14:24.000Z,,,2021-0037,37,4.8,2021-01-21T00:00:00.000Z,2021-01-21T00:00:00.000Z
12,,0,,,2021-09-01T10:52:12.000Z,-7.2548,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210038_20210121_105050.pdf,-80.8309,1970-01-01T10:50:50.000Z,1970-01-01T05:50:50.000Z,,6715,1,"109 km al Oeste-SO de Pimentel, Chiclayo - Lambayeque",2021-01-21T06:42:52.000Z,,,2021-0038,38,4,2021-01-21T00:00:00.000Z,2021-01-21T00:00:00.000Z
75,,0,III Locumba,,2021-09-01T10:52:12.000Z,-18.1027,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210039_20210121_125745.pdf,-70.7614,1970-01-01T12:57:45.000Z,1970-01-01T07:57:45.000Z,,6716,1,"54 km al Sur de Locumba, Jorge Basadre - Tacna",2021-01-21T08:26:45.000Z,,,2021-0039,39,3.8,2021-01-21T00:00:00.000Z,2021-01-21T00:00:00.000Z
55,,0,III Ica,,2021-09-01T10:52:12.000Z,-13.9943,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210040_20210123_112355.pdf,-76.044,1970-01-01T11:23:55.000Z,1970-01-01T06:23:55.000Z,,6718,1,"35 km al Oeste-NO de Ica, Ica - Ica",2021-01-23T08:31:36.000Z,,,2021-0040,40,4.2,2021-01-23T00:00:00.000Z,2021-01-23T00:00:00.000Z
51,,0,"III Provincia Constitucional del Callao, Lima",,2021-09-01T10:52:12.000Z,-12.1333,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210041_20210124_141919.pdf,-77.2088,1970-01-01T14:19:19.000Z,1970-01-01T09:19:19.000Z,,6719,1,"11 k m al SO de la Provincia Constitucional del Callao, Callao - Lima",2021-01-24T10:30:13.000Z,,,2021-0041,41,3.7,2021-01-24T00:00:00.000Z,2021-01-24T00:00:00.000Z
18,,0,III Ocuviri,,2021-09-01T11:05:57.000Z,-15.0594,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210042_20210125_014604.pdf,-71.168,1970-01-01T01:46:04.000Z,1970-01-01T20:46:04.000Z,,6720,1,"28 km al Oeste-NO de Ocuviri, Lampa - Puno",2021-01-24T21:13:10.000Z,,,2021-0042,42,3.8,2021-01-25T00:00:00.000Z,2021-01-24T00:00:00.000Z
35,,0,III  Atico,,2021-09-01T10:52:12.000Z,-16.4953,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210043_20210128_211631.pdf,-74.0804,1970-01-01T21:16:31.000Z,1970-01-01T16:16:31.000Z,,6724,1,"58 km al Oeste-SO de Atico, Caraveli - Arequipa",2021-01-28T16:21:44.000Z,,,2021-0043,43,4,2021-01-28T00:00:00.000Z,2021-01-28T00:00:00.000Z
